Data,Código SH6,Valor US$ FOB Mensal
2019-03,80450,452352
2019-03,80711,683683
2019-03,80719,5055273
2019-03,80720,1412831
2019-03,81190,4148
2019-03,151590,7170
2019-03,170490,412201
2019-03,200819,307590
2019-03,200820,1648
2019-03,200899,80222
2019-03,200989,63
2019-03,250100,14405
2019-03,251612,26476
2019-03,252510,163244
2019-03,261100,247845
2019-03,271019,610510
2019-03,330129,3450
2019-03,392190,643841
2019-03,392690,143
2019-03,520822,63989
2019-03,520832,21665
2019-03,520852,1690
2019-03,520859,2421
2019-03,520912,26581
2019-03,520922,1176677
2019-03,520929,90077
2019-03,520932,551632
2019-03,520939,46063
2019-03,520942,58830
2019-03,520949,9734
2019-03,520952,609
2019-03,521120,45354
2019-03,521132,59812
2019-03,521139,59721
2019-03,521142,10643
2019-03,521143,18816
2019-03,521149,13082
2019-03,521159,2185
2019-03,551341,17100
2019-03,560721,125566
2019-03,610443,694
2019-03,610510,291
2019-03,610620,1228
2019-03,610910,873
2019-03,620690,825
2019-03,630221,84120
2019-03,680293,321889
2019-03,680299,117873
2019-03,711299,55428
2019-03,711620,1159
2019-03,732690,14293
2019-03,848190,1207
2019-04,30232,575693
2019-04,30234,898100
2019-04,30239,2066
2019-04,30244,688
2019-04,30247,79036
2019-04,30289,139070
2019-04,30389,42498
2019-04,30391,655
2019-04,51199,859186
2019-04,60319,6823
2019-04,70993,238585
2019-04,80132,1880934
2019-04,80390,263908
2019-04,80450,101885
2019-04,80711,232792
2019-04,80719,2691659
2019-04,80720,1369165
2019-04,81090,72
2019-04,81340,207778
2019-04,110630,7598
2019-04,121190,10173
2019-04,130219,39232
2019-04,151590,32171
2019-04,170490,441526
2019-04,200819,467263
2019-04,200899,39616
2019-04,200939,1903
2019-04,250100,700322
2019-04,251612,428829
2019-04,252510,69281
2019-04,261100,246369
2019-04,271019,719980
2019-04,284440,600
2019-04,330129,739
2019-04,392190,565860
2019-04,392329,250
2019-04,392690,130
2019-04,481910,2000
2019-04,520822,23374
2019-04,520832,4411
2019-04,520852,11676
2019-04,520859,7360
2019-04,520912,69385
2019-04,520922,1360727
2019-04,520929,75052
2019-04,520932,411199
2019-04,520939,263404
2019-04,520942,152283
2019-04,520952,725
2019-04,521120,118933
2019-04,521132,2528
2019-04,521139,142304
2019-04,521149,86001
2019-04,521159,1435
2019-04,560721,83952
2019-04,680293,558414
2019-04,680299,113883
2019-04,710310,456000
2019-04,711790,517
2019-04,720410,353104
2019-04,720421,29511
2019-04,732690,13000
2019-04,843143,1344
2019-04,847989,2208
2019-04,960621,6523
2019-04,961590,517
2019-05,30232,391444
2019-05,30234,542367
2019-05,30244,1133
2019-05,30247,119350
2019-05,30289,97561
2019-05,30391,323473
2019-05,51199,979876
2019-05,60319,8161
2019-05,70993,256804
2019-05,80132,2022237
2019-05,80390,210726
2019-05,80450,87069
2019-05,80711,271130
2019-05,80719,1213147
2019-05,80720,854344
2019-05,81190,5627
2019-05,110630,714
2019-05,130219,843365
2019-05,151590,13731
2019-05,170410,4600
2019-05,170490,496807
2019-05,200819,596815
2019-05,200899,77738
2019-05,200989,21210
2019-05,210690,39
2019-05,220110,108
2019-05,250100,65253
2019-05,251612,216099
2019-05,252510,107559
2019-05,261100,496586
2019-05,271019,1269916
2019-05,310100,138626
2019-05,350610,4377
2019-05,391732,10
2019-05,391740,171
2019-05,392190,415005
2019-05,392690,143
2019-05,420232,61
2019-05,420330,51
2019-05,460290,193
2019-05,520822,8222
2019-05,520832,45859
2019-05,520852,62822
2019-05,520859,18958
2019-05,520912,65199
2019-05,520922,531542
2019-05,520929,429051
2019-05,520932,1035320
2019-05,520939,85648
2019-05,520942,77103
2019-05,520949,28311
2019-05,520952,1487
2019-05,520959,821
2019-05,521120,46682
2019-05,521132,77676
2019-05,521139,83053
2019-05,521149,236429
2019-05,521152,1320
2019-05,521159,14225
2019-05,551341,19950
2019-05,560721,41976
2019-05,610443,862
2019-05,610510,102
2019-05,610620,421
2019-05,620690,330
2019-05,630221,73098
2019-05,650500,2435
2019-05,680293,629898
2019-05,680299,98041
2019-05,691200,438
2019-05,711790,1600
2019-05,720410,221843
2019-05,732690,19022
2019-05,740400,208273
2019-05,820420,20
2019-05,841112,21726000
2019-05,841239,1313
2019-05,842121,91
2019-05,842199,455
2019-05,848180,91
2019-05,848190,250
2019-05,848310,67568
2019-05,853521,1446
2019-05,880240,25582822
2019-05,901590,2514
2019-05,903010,1700
2019-05,961590,186
2019-06,30232,301524
2019-06,30234,489281
2019-06,30247,181427
2019-06,30289,109580
2019-06,30389,109294
2019-06,30391,489017
2019-06,30611,8936
2019-06,30631,18894
2019-06,51199,1757581
2019-06,60319,7082
2019-06,70993,47813
2019-06,80132,2181276
2019-06,80390,170616
2019-06,80711,134249
2019-06,80719,668062
2019-06,80720,676775
2019-06,81190,4015
2019-06,110630,420
2019-06,130219,24000
2019-06,151590,16075
2019-06,170410,2666
2019-06,170490,462828
2019-06,200819,522394
2019-06,200899,35768
2019-06,200939,1890
2019-06,210690,36
2019-06,250100,664549
2019-06,251511,27935
2019-06,251612,74975
2019-06,252510,325618
2019-06,261100,323974
2019-06,271019,515321
2019-06,310100,87141
2019-06,340290,73801
2019-06,392190,865530
2019-06,392690,130
2019-06,520822,1556
2019-06,520832,2848
2019-06,520852,5635
2019-06,520859,5104
2019-06,520919,37919
2019-06,520922,505309
2019-06,520929,236097
2019-06,520932,479866
2019-06,520939,94220
2019-06,520942,1669
2019-06,520949,7092
2019-06,520952,11646
2019-06,521112,125
2019-06,521120,48612
2019-06,521132,71968
2019-06,521139,82685
2019-06,521149,25073
2019-06,521152,474
2019-06,521159,1039
2019-06,551611,4719
2019-06,560721,33000
2019-06,610443,643
2019-06,610510,162
2019-06,610620,1596
2019-06,610910,290
2019-06,611241,1070
2019-06,620690,1633
2019-06,680293,579668
2019-06,720410,261281
2019-06,720421,19616
2019-06,732690,13000
2019-06,821110,2023
2019-07,30232,220202
2019-07,30234,226032
2019-07,30244,476
2019-07,30247,213977
2019-07,30289,120898
2019-07,30389,8
2019-07,30391,532148
2019-07,30571,21784
2019-07,30611,1058171
2019-07,30631,23678
2019-07,50790,0
2019-07,51199,1203131
2019-07,60319,7134
2019-07,70993,9221
2019-07,80132,2315521
2019-07,80390,35633
2019-07,80711,66444
2019-07,80719,328006
2019-07,80720,797647
2019-07,81190,3287
2019-07,151590,12696
2019-07,170410,4915
2019-07,170490,700459
2019-07,200819,425935
2019-07,200820,6350
2019-07,200899,72914
2019-07,200939,1908
2019-07,210690,5
2019-07,250100,110737
2019-07,250620,35293
2019-07,251612,283054
2019-07,261100,241440
2019-07,271019,9315331
2019-07,310100,62928
2019-07,392190,1122453
2019-07,392690,104
2019-07,520819,226848
2019-07,520822,5792
2019-07,520823,58
2019-07,520852,1292
2019-07,520859,2202
2019-07,520912,58668
2019-07,520922,664399
2019-07,520929,202517
2019-07,520932,636539
2019-07,520939,178405
2019-07,520942,32989
2019-07,520952,7440
2019-07,521112,136
2019-07,521120,28421
2019-07,521132,9739
2019-07,521139,37271
2019-07,521142,5117
2019-07,521149,161182
2019-07,610443,296
2019-07,610510,181
2019-07,610620,2285
2019-07,610910,404
2019-07,630221,72018
2019-07,680293,516319
2019-07,680299,24
2019-07,710310,1460
2019-07,710399,1443
2019-07,720410,280978
2019-07,720421,41573
2019-07,732690,15600
2019-07,846729,16676
2019-07,846799,773
2019-07,850110,1270
2019-07,850300,1459
2019-07,850440,120
2019-07,851680,188
2019-07,853610,17
2019-07,853620,341
2019-07,853630,184
2019-07,853649,246
2019-07,853650,439
2019-07,853890,176
2019-07,854449,114
2019-07,902620,5058
2019-07,903010,1725
2019-08,30232,226016
2019-08,30234,259231
2019-08,30247,51477
2019-08,30289,112008
2019-08,30342,35543
2019-08,30344,37006
2019-08,30357,175855
2019-08,30389,120021
2019-08,30391,158970
2019-08,30611,364665
2019-08,30631,27660
2019-08,40610,29
2019-08,40690,27
2019-08,51199,268145
2019-08,60319,9013
2019-08,70993,8191
2019-08,80132,1264512
2019-08,80450,18451
2019-08,80711,559921
2019-08,80719,2803686
2019-08,80720,737003
2019-08,121190,0
2019-08,130219,1756
2019-08,151590,71974
2019-08,170490,687256
2019-08,190520,4434
2019-08,200819,311650
2019-08,200899,87099
2019-08,200939,5648
2019-08,210690,5
2019-08,250100,810726
2019-08,250620,7607
2019-08,251511,960
2019-08,251612,439634
2019-08,252510,184681
2019-08,260200,71674
2019-08,261100,216864
2019-08,271019,532671
2019-08,330129,17906
2019-08,392190,392063
2019-08,392690,143
2019-08,520819,155306
2019-08,520822,23914
2019-08,520859,11808
2019-08,520912,78411
2019-08,520922,1339600
2019-08,520929,175701
2019-08,520932,470902
2019-08,520939,123052
2019-08,520942,204503
2019-08,520949,41806
2019-08,520952,19263
2019-08,521120,8096
2019-08,521132,7649
2019-08,521139,68401
2019-08,521149,5827
2019-08,521159,10122
2019-08,610443,304
2019-08,610620,714
2019-08,620690,801
2019-08,630221,68392
2019-08,650500,655
2019-08,680293,532545
2019-08,680299,50478
2019-08,710310,211435
2019-08,711299,26166
2019-08,720410,402542
2019-08,732690,14293
2019-08,740400,171297
2019-08,840820,9500
2019-08,840991,386
2019-08,840999,4580
2019-08,841221,556
2019-08,841229,8653
2019-08,841320,346
2019-08,841330,8080
2019-08,841381,150
2019-08,841459,1367
2019-08,841480,400
2019-08,842129,561
2019-08,846789,254
2019-08,847330,282
2019-08,847989,16
2019-08,847990,3335
2019-08,848110,54
2019-08,848130,20
2019-08,848140,37
2019-08,848180,58482
2019-08,848210,16
2019-08,848220,120
2019-08,848240,30
2019-08,848250,50
2019-08,848280,135
2019-08,848310,2375
2019-08,848330,700
2019-08,848340,224
2019-08,850131,73
2019-08,850431,1215
2019-08,851140,398
2019-08,851150,480
2019-08,851180,1170
2019-08,851220,245
2019-08,853110,72
2019-08,853180,98
2019-08,853620,121
2019-08,853641,15
2019-08,853649,414
2019-08,853650,749
2019-08,853690,490
2019-08,853921,30
2019-08,853939,24
2019-08,854140,382
2019-08,854370,375
2019-08,870830,605
2019-08,870850,198
2019-08,870891,1100
2019-08,870894,256
2019-08,870895,85
2019-08,901730,9
2019-08,901780,301
2019-08,902580,78
2019-08,902610,73
2019-08,902620,114
2019-08,902680,38
2019-08,902920,158
2019-08,903033,140
2019-08,903180,2399
2019-08,903210,58
2019-08,903220,104
2019-08,903289,1175
2019-08,960621,1099
2019-09,30232,252648
2019-09,30234,329492
2019-09,30244,798
2019-09,30247,30865
2019-09,30289,111524
2019-09,30342,33088
2019-09,30344,31206
2019-09,30389,188364
2019-09,30391,133200
2019-09,30611,476836
2019-09,40610,149
2019-09,40690,109
2019-09,51199,1460284
2019-09,60319,4387
2019-09,80132,1364190
2019-09,80450,1027464
2019-09,80711,3585249
2019-09,80719,9837833
2019-09,80720,793952
2019-09,151590,174260
2019-09,170490,751045
2019-09,200819,249085
2019-09,200820,4836
2019-09,200899,70827
2019-09,200939,4761
2019-09,250100,56496
2019-09,251612,31619
2019-09,252510,155101
2019-09,260200,77545
2019-09,271019,652856
2019-09,310100,134661
2019-09,340290,67608
2019-09,392190,435959
2019-09,392390,5225
2019-09,520819,298127
2019-09,520822,21622
2019-09,520832,20697
2019-09,520859,2772
2019-09,520912,109645
2019-09,520922,611987
2019-09,520929,261353
2019-09,520932,651066
2019-09,520939,112827
2019-09,520942,163957
2019-09,520949,2146
2019-09,520952,29260
2019-09,520959,4327
2019-09,521119,7411
2019-09,521120,84725
2019-09,521132,3953
2019-09,521139,43238
2019-09,521149,179902
2019-09,521159,44795
2019-09,551611,2207
2019-09,610443,108
2019-09,610620,2023
2019-09,620690,683
2019-09,680221,5572
2019-09,680293,362680
2019-09,680299,59891
2019-09,711299,17327
2019-09,711790,1510
2019-09,720410,112966
2019-09,720421,19298
2019-09,850300,2302
2019-09,961590,52
2019-09,999802,4225
2019-10,30232,245525
2019-10,30234,538172
2019-10,30244,425
2019-10,30247,79190
2019-10,30289,172295
2019-10,30389,98549
2019-10,30391,340634
2019-10,30571,25726
2019-10,30611,839239
2019-10,30631,37174
2019-10,40221,220
2019-10,51199,1135033
2019-10,60319,7556
2019-10,80132,1204175
2019-10,80450,1827848
2019-10,80711,4660610
2019-10,80719,15250222
2019-10,80720,1087770
2019-10,81090,12647
2019-10,130219,850
2019-10,151590,31134
2019-10,170410,2499
2019-10,170490,1036311
2019-10,200819,315458
2019-10,200820,1330
2019-10,200899,34896
2019-10,200939,1820
2019-10,210690,193818
2019-10,220190,1036
2019-10,220210,175
2019-10,250100,2732292
2019-10,251612,357221
2019-10,252510,307613
2019-10,271019,10930648
2019-10,330129,7500
2019-10,392190,132037
2019-10,392390,213463
2019-10,392690,143
2019-10,520819,226542
2019-10,520822,41990
2019-10,520852,3638
2019-10,520859,16394
2019-10,520912,64748
2019-10,520922,904503
2019-10,520929,392547
2019-10,520932,405058
2019-10,520939,31342
2019-10,520942,117228
2019-10,520949,33813
2019-10,520952,17719
2019-10,521119,316
2019-10,521120,68528
2019-10,521132,2587
2019-10,521139,42266
2019-10,521142,5075
2019-10,521149,78005
2019-10,521159,341
2019-10,551611,49227
2019-10,630222,131156
2019-10,680293,536223
2019-10,680299,95328
2019-10,711299,258
2019-10,720410,492072
2019-10,732690,14293
2019-10,841459,452
2019-10,842952,49562
2019-11,30232,142304
2019-11,30234,324824
2019-11,30244,520
2019-11,30247,59567
2019-11,30289,284522
2019-11,30342,42460
2019-11,30344,19246
2019-11,30389,47000
2019-11,30611,801448
2019-11,30631,30243
2019-11,40221,72
2019-11,51191,320
2019-11,51199,749095
2019-11,60319,8013
2019-11,80132,1455867
2019-11,80450,1678315
2019-11,80711,4406377
2019-11,80719,14813909
2019-11,80720,1128912
2019-11,121190,10
2019-11,151590,57040
2019-11,170410,3036
2019-11,170490,811140
2019-11,200819,457335
2019-11,200820,4926
2019-11,200899,67306
2019-11,200939,3725
2019-11,210690,57072
2019-11,220190,348
2019-11,250100,616573
2019-11,250610,25444
2019-11,261100,289840
2019-11,271019,608585
2019-11,310100,152310
2019-11,330129,26446
2019-11,392190,291994
2019-11,392390,67545
2019-11,460290,805
2019-11,520819,61916
2019-11,520822,14985
2019-11,520912,98708
2019-11,520919,8811
2019-11,520922,688361
2019-11,520929,496378
2019-11,520932,329700
2019-11,520939,108314
2019-11,520942,167657
2019-11,520949,24708
2019-11,520952,13581
2019-11,520959,5560
2019-11,521112,2232
2019-11,521120,70847
2019-11,521139,122007
2019-11,521159,385
2019-11,610463,1465
2019-11,611220,394
2019-11,630222,65578
2019-11,680293,257598
2019-11,710310,794449
2019-11,710399,328010
2019-11,711299,18104
2019-11,711620,1048
2019-11,711790,1338
2019-11,720410,201929
2019-11,846693,2760
2019-11,903010,1725
2019-11,961590,354
2019-12,30232,159889
2019-12,30234,610841
2019-12,30239,3399
2019-12,30244,437
2019-12,30247,215841
2019-12,30289,398503
2019-12,30342,27578
2019-12,30344,35486
2019-12,30389,294
2019-12,30611,444747
2019-12,30631,1657
2019-12,40221,34
2019-12,51199,893407
2019-12,60319,14460
2019-12,80132,1927321
2019-12,80450,1675729
2019-12,80711,6839168
2019-12,80719,23494812
2019-12,80720,1138172
2019-12,130219,145
2019-12,151590,9746
2019-12,170410,2425
2019-12,170490,721401
2019-12,190520,2066
2019-12,200819,403439
2019-12,210690,26792
2019-12,220110,146
2019-12,220190,153
2019-12,250100,128801
2019-12,250610,12769
2019-12,251612,100873
2019-12,252510,137074
2019-12,261100,228000
2019-12,271019,340934
2019-12,330129,3397
2019-12,330190,2370
2019-12,392190,633590
2019-12,392390,129315
2019-12,392410,6
2019-12,392690,638
2019-12,481910,1000
2019-12,482020,2
2019-12,520822,19002
2019-12,520852,8824
2019-12,520859,3706
2019-12,520912,17719
2019-12,520919,176210
2019-12,520922,775642
2019-12,520929,355377
2019-12,520932,325331
2019-12,520939,52074
2019-12,520942,49188
2019-12,520952,4825
2019-12,520959,6168
2019-12,521112,2284
2019-12,521119,1486
2019-12,521120,59584
2019-12,521132,5845
2019-12,521142,1435
2019-12,521149,3550
2019-12,521159,2860
2019-12,560721,40110
2019-12,610443,28
2019-12,610510,151
2019-12,610620,1934
2019-12,610910,263
2019-12,620690,625
2019-12,630222,65578
2019-12,680210,100
2019-12,680293,758180
2019-12,680299,157514
2019-12,710310,100000
2019-12,710399,242591
2019-12,710700,893
2019-12,720410,398101
2019-12,730890,10227
2019-12,732690,30600
2019-12,840890,1663
2019-12,840999,712
2019-12,842920,50000
2019-12,850519,3
2019-12,902790,5490
2020-01,30232,359807
2020-01,30234,644985
2020-01,30247,56659
2020-01,30289,258574
2020-01,30342,60250
2020-01,30344,8636
2020-01,30389,1072
2020-01,30391,158306
2020-01,30571,17325
2020-01,30611,85173
2020-01,40221,36
2020-01,50710,8024
2020-01,51199,778479
2020-01,60319,8303
2020-01,80132,1023028
2020-01,80390,109780
2020-01,80430,595
2020-01,80450,114478
2020-01,80711,5562628
2020-01,80719,18089132
2020-01,80720,1195882
2020-01,81190,34
2020-01,81340,17086
2020-01,110630,28690
2020-01,130219,3681
2020-01,151590,16445
2020-01,170410,2428
2020-01,170490,293494
2020-01,190520,2066
2020-01,200819,167698
2020-01,200820,1741
2020-01,200880,2977
2020-01,200899,108769
2020-01,200939,1898
2020-01,210690,32180
2020-01,220190,153
2020-01,250100,84009
2020-01,252510,60566
2020-01,260200,107143
2020-01,261100,540475
2020-01,271019,514713
2020-01,310100,115471
2020-01,330510,358
2020-01,330590,973
2020-01,390690,1200
2020-01,392190,181424
2020-01,520822,24008
2020-01,520823,1697
2020-01,520832,1546
2020-01,520852,12874
2020-01,520859,1148
2020-01,520912,46544
2020-01,520922,874315
2020-01,520929,34141
2020-01,520932,298962
2020-01,520939,104652
2020-01,520942,111265
2020-01,521119,1913
2020-01,521120,5668
2020-01,521132,6935
2020-01,521139,52924
2020-01,521142,1570
2020-01,521143,8847
2020-01,521149,3180
2020-01,521159,10614
2020-01,680293,125023
2020-01,680299,65589
2020-01,710310,496753
2020-01,710399,183707
2020-01,711299,12819
2020-01,720410,259419
2020-01,841239,1565
2020-02,30232,274706
2020-02,30234,835150
2020-02,30244,5771
2020-02,30246,232
2020-02,30247,73690
2020-02,30289,203601
2020-02,30342,73341
2020-02,30344,48342
2020-02,30389,207794
2020-02,30611,132851
2020-02,40221,42
2020-02,50710,14396
2020-02,51199,1826007
2020-02,60319,4171
2020-02,70993,274085
2020-02,80132,537557
2020-02,80390,231719
2020-02,80450,142566
2020-02,80711,1677120
2020-02,80719,7562449
2020-02,80720,1191553
2020-02,81090,28886
2020-02,81340,354375
2020-02,151590,47865
2020-02,170410,2510
2020-02,170490,196694
2020-02,200819,178929
2020-02,210690,33842
2020-02,220190,139
2020-02,250100,112297
2020-02,251612,328551
2020-02,252510,64621
2020-02,260200,176086
2020-02,261100,1008130
2020-02,271019,9039193
2020-02,330129,855
2020-02,392190,525912
2020-02,392390,22366
2020-02,410150,36903
2020-02,520819,824
2020-02,520822,17159
2020-02,520912,28135
2020-02,520922,419465
2020-02,520929,173429
2020-02,520932,363603
2020-02,520939,10301
2020-02,520942,99065
2020-02,520949,1382
2020-02,520952,277
2020-02,521112,1361
2020-02,521120,30732
2020-02,521132,2955
2020-02,521139,28259
2020-02,521159,1662
2020-02,560721,37818
2020-02,630533,3840
2020-02,680293,672311
2020-02,680299,12775
2020-02,710399,369221
2020-02,711620,2692
2020-02,720410,132459
2020-02,720430,30301
2020-02,843143,1077
2020-02,848060,84034
2020-02,900490,11426
2020-03,30232,90531
2020-03,30234,322467
2020-03,30247,23156
2020-03,30289,224767
2020-03,30342,28021
2020-03,30344,45244
2020-03,30353,60440
2020-03,30389,1903
2020-03,30449,577
2020-03,40221,50
2020-03,40610,48
2020-03,40690,57
2020-03,50710,48438
2020-03,51199,1025246
2020-03,60319,4782
2020-03,70993,381197
2020-03,80119,160
2020-03,80132,366211
2020-03,80390,386714
2020-03,80450,611849
2020-03,80711,224550
2020-03,80719,3391698
2020-03,80720,1003231
2020-03,81090,24
2020-03,151590,17860
2020-03,170410,594
2020-03,170490,488367
2020-03,190520,1056
2020-03,200819,122280
2020-03,200820,3344
2020-03,200899,59118
2020-03,200939,3742
2020-03,210111,804
2020-03,210690,23189
2020-03,220190,100
2020-03,250100,20929790
2020-03,250620,23108
2020-03,251612,71614
2020-03,252510,9093
2020-03,252610,7414
2020-03,260200,41440
2020-03,271019,847732
2020-03,392190,643527
2020-03,392390,20563
2020-03,392690,130
2020-03,520822,8241
2020-03,520823,16161
2020-03,520859,13012
2020-03,520912,110027
2020-03,520919,53221
2020-03,520922,762364
2020-03,520929,445778
2020-03,520932,749500
2020-03,520939,141236
2020-03,520942,78921
2020-03,520952,95689
2020-03,521112,29583
2020-03,521120,6000
2020-03,521139,114588
2020-03,560721,31680
2020-03,610443,212
2020-03,610620,847
2020-03,620690,233
2020-03,630790,56199
2020-03,680293,486296
2020-03,680299,77204
2020-03,710310,200000
2020-03,711620,1712
2020-03,720410,209633
2020-03,732690,13000
2020-03,740400,229560
2020-03,760720,567
2020-03,841989,41629
2020-03,901890,720
2020-04,30232,40077
2020-04,30234,112643
2020-04,30247,3479
2020-04,30289,39889
2020-04,30389,193674
2020-04,40221,24
2020-04,50710,23583
2020-04,51199,842164
2020-04,70993,699740
2020-04,80132,1103368
2020-04,80390,626601
2020-04,80450,413714
2020-04,80711,29205
2020-04,80719,726945
2020-04,80720,710301
2020-04,91011,9258
2020-04,110630,6285
2020-04,130219,1900
2020-04,151590,1217
2020-04,170410,2363
2020-04,170490,247401
2020-04,200819,426153
2020-04,200820,1533
2020-04,200899,72845
2020-04,210690,10799
2020-04,220190,53
2020-04,250100,113681
2020-04,251612,180020
2020-04,252510,92523
2020-04,261100,424161
2020-04,271019,50382
2020-04,392190,364607
2020-04,392690,109
2020-04,520912,19156
2020-04,520922,276954
2020-04,520929,43041
2020-04,520932,215609
2020-04,520942,60451
2020-04,520952,95200
2020-04,521119,2409
2020-04,521120,31229
2020-04,521132,16919
2020-04,560721,72996
2020-04,680293,440509
2020-04,680299,100362
2020-04,711299,2956
2020-04,711620,4832
2020-04,720410,188075
2020-04,732690,17290
2020-04,903010,3225
2020-05,30232,80049
2020-05,30234,291578
2020-05,30244,895
2020-05,30247,16512
2020-05,30289,90750
2020-05,50710,23313
2020-05,51199,588335
2020-05,60319,2991
2020-05,70993,378502
2020-05,80132,602129
2020-05,80390,150144
2020-05,80450,37848
2020-05,80711,5464
2020-05,80719,114931
2020-05,80720,601107
2020-05,81340,355338
2020-05,130190,800
2020-05,130219,17899
2020-05,151590,41610
2020-05,170490,298682
2020-05,200819,172589
2020-05,200899,34766
2020-05,200939,1722
2020-05,200989,814
2020-05,210690,0
2020-05,250100,136362
2020-05,251612,40009
2020-05,252510,53807
2020-05,271019,98783
2020-05,310100,801
2020-05,330129,855
2020-05,392190,280638
2020-05,392350,266
2020-05,392690,2457
2020-05,400912,255
2020-05,400922,4746
2020-05,401693,2367
2020-05,401699,31
2020-05,520823,8019
2020-05,520859,1293
2020-05,520922,117364
2020-05,520929,109715
2020-05,520932,121350
2020-05,520939,1320
2020-05,520952,1121
2020-05,521112,7552
2020-05,521120,22625
2020-05,521132,16236
2020-05,560721,128266
2020-05,680293,394163
2020-05,680299,108216
2020-05,681381,1907
2020-05,681389,869
2020-05,701919,491
2020-05,710310,430
2020-05,711790,1938
2020-05,720410,123460
2020-05,720430,6210
2020-05,720449,119168
2020-05,730719,424
2020-05,730791,410
2020-05,730890,903
2020-05,731290,1362
2020-05,731815,4824
2020-05,731829,481
2020-05,732690,37983
2020-05,740400,339762
2020-05,761699,668
2020-05,840590,18397
2020-05,841290,1691
2020-05,841319,6529
2020-05,841320,3928
2020-05,841330,586
2020-05,841350,3111
2020-05,841360,1713
2020-05,841370,1140
2020-05,841381,1298
2020-05,841391,372
2020-05,841451,1902
2020-05,841459,1131
2020-05,841490,734
2020-05,841583,4530
2020-05,842139,2894
2020-05,842191,347
2020-05,842199,1010
2020-05,842511,4477
2020-05,842619,1394
2020-05,847330,10651
2020-05,848120,1792
2020-05,848140,1456
2020-05,848180,2085
2020-05,848190,1267
2020-05,848210,12368
2020-05,848280,611
2020-05,848340,1230
2020-05,848390,16844
2020-05,848420,2805
2020-05,850110,5913
2020-05,850132,12395
2020-05,850152,17200
2020-05,850240,11544
2020-05,850300,25154
2020-05,850431,5430
2020-05,850440,3545
2020-05,850490,6613
2020-05,850720,10172
2020-05,850730,1707
2020-05,850780,912
2020-05,851130,281
2020-05,851629,401
2020-05,851690,751
2020-05,853110,313
2020-05,853210,1062
2020-05,853229,725
2020-05,853329,2026
2020-05,853340,887
2020-05,853610,400
2020-05,853620,9532
2020-05,853630,235
2020-05,853650,3472
2020-05,853690,9577
2020-05,853710,100323
2020-05,853890,13345
2020-05,853929,1263
2020-05,854110,365
2020-05,854140,5768
2020-05,854442,21553
2020-05,854449,632
2020-05,854520,5398
2020-05,902519,3723
2020-05,902620,5363
2020-05,902690,715
2020-05,902830,2657
2020-05,903032,1730
2020-05,903149,367
2020-05,903180,256
2020-05,903281,34
2020-05,903289,3503
2020-05,940540,439
2020-06,30232,8945
2020-06,30234,18626
2020-06,30247,54449
2020-06,30289,93773
2020-06,30389,284181
2020-06,30391,851697
2020-06,30487,9680
2020-06,30611,101089
2020-06,51199,1102645
2020-06,60319,1415
2020-06,70993,51264
2020-06,80119,30
2020-06,80132,165313
2020-06,80450,23964
2020-06,80711,34380
2020-06,80719,223611
2020-06,80720,458686
2020-06,110630,5582
2020-06,130219,46659
2020-06,151590,206540
2020-06,170490,148852
2020-06,190520,16937
2020-06,200819,72110
2020-06,200899,44788
2020-06,200939,3586
2020-06,250100,3929729
2020-06,252510,55493
2020-06,260200,133925
2020-06,261100,489479
2020-06,271019,7282141
2020-06,330129,7605
2020-06,340290,72383
2020-06,392190,569794
2020-06,410150,11900
2020-06,520822,79370
2020-06,520912,35292
2020-06,520922,121276
2020-06,520929,36005
2020-06,520932,45186
2020-06,520939,26114
2020-06,520942,15869
2020-06,520952,2923
2020-06,521132,16118
2020-06,521139,1358
2020-06,560721,65076
2020-06,640199,2744
2020-06,680293,385940
2020-06,680299,31915
2020-06,710310,924600
2020-06,711299,12475
2020-06,711620,1711
2020-06,720410,123365
2020-06,720449,35362
2020-06,731210,4
2020-06,732690,13
2020-06,740400,470231
2020-06,760200,118920
2020-06,847990,4665
2020-07,30232,107583
2020-07,30234,251554
2020-07,30244,605
2020-07,30247,101372
2020-07,30289,103230
2020-07,30391,599691
2020-07,30571,23377
2020-07,30611,1042031
2020-07,30631,25837
2020-07,51199,383146
2020-07,60319,7193
2020-07,80132,230985
2020-07,80510,11811
2020-07,80719,46305
2020-07,80720,558894
2020-07,81340,319629
2020-07,110814,11
2020-07,130219,365143
2020-07,151590,7500
2020-07,170410,5162
2020-07,170490,282299
2020-07,190520,7479
2020-07,200819,72165
2020-07,200820,1657
2020-07,200899,36895
2020-07,250100,10840
2020-07,250610,6369
2020-07,250620,22516
2020-07,251512,39746
2020-07,251612,144906
2020-07,252510,27940
2020-07,260200,387638
2020-07,271019,577637
2020-07,284440,600
2020-07,392190,638636
2020-07,520823,10993
2020-07,520859,2272
2020-07,520912,116602
2020-07,520922,97492
2020-07,520929,249028
2020-07,520932,89966
2020-07,520939,63444
2020-07,520942,6002
2020-07,520949,22384
2020-07,521139,10918
2020-07,680293,704566
2020-07,680299,119495
2020-07,711620,3191
2020-07,711790,2069
2020-07,720410,81803
2020-07,720449,17818
2020-07,760200,32954
2020-07,847330,2
2020-07,847989,11078
2020-08,30232,66534
2020-08,30234,127194
2020-08,30247,46718
2020-08,30289,71291
2020-08,30389,108495
2020-08,30391,631281
2020-08,30611,588621
