Ano,Mês,UF do Produto,Países,Bloco Econômico,Via,URF,Código NCM,Descrição NCM,Código SH6,Descrição SH6,Código SH4,Descrição SH4,Código SH2,Descrição SH2,Código Seção,Descrição Seção,Unidade estatística,Valor US$ FOB,Quilograma Líquido,Quantidade Estatística
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0417901 - IRF - AEROPORTO INTERNACIONAL DOS GUARARAPES,3023200,"Albacoras/atuns barbatana amarela, frescas/refrigerado, exceto filés",30232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,26608,2835,2835
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0417901 - IRF - AEROPORTO INTERNACIONAL DOS GUARARAPES,3023400,"Albacoras-bandolim (patudos) frescos, refrigerados",30234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,66817,7387,7387
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0417901 - IRF - AEROPORTO INTERNACIONAL DOS GUARARAPES,3024700,"Espadarte (Xiphias gladius), frescos ou refrigerados",30247,"Espadarte (Xiphias gladius), frescos ou refrigerados",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,3384,384,384
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0417901 - IRF - AEROPORTO INTERNACIONAL DOS GUARARAPES,3028990,Outros peixes frescos ou refrigerados,30289,"Outros peixes, exceto fígados, ovas e sêmen",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,23397,2015,2015
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,3023200,"Albacoras/atuns barbatana amarela, frescas/refrigerado, exceto filés",30232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,95478,9530,9530
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,3023400,"Albacoras-bandolim (patudos) frescos, refrigerados",30234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,497157,46947,46947
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,3024700,"Espadarte (Xiphias gladius), frescos ou refrigerados",30247,"Espadarte (Xiphias gladius), frescos ou refrigerados",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,100327,10360,10360
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,3028990,Outros peixes frescos ou refrigerados,30289,"Outros peixes, exceto fígados, ovas e sêmen",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,151169,21782,21782
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,15159090,"Outras gorduras e óleos vegetais, mesmo refinado",151590,"Outras gorduras e óleos vegetais fixos e respectivas frações, mesmo refinados, mas não quimicamente modificados",1515,"Outras gorduras e óleos vegetais (incluído o óleo de jojoba) e respectivas fracções, fixos, mesmo refinados, mas não quimicamente modificados",15,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,III,Gorduras e óleos animais ou vegetais; Produtos da sua dossociação; Gorduras alimentares elaboradas; Ceras de origem animal ou vegetal,QUILOGRAMA LIQUIDO,3990,190,190
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,71031000,"Pedras preciosas (exceto diamantes) ou semipreciosas, em bruto ou simplesmente serradas ou desbastadas",710310,"Pedras preciosas ou semipreciosas, em bruto ou simplesmente serradas ou desbastadas",7103,"Pedras preciosas (exceto diamantes) ou semipreciosas, mesmo trabalhadas ou combinadas, mas não enfiadas, nem montadas, nem engastadas; pedras preciosas (exceto diamantes) ou semipreciosas, não combinadas, enfiadas temporariamente para facilidade de tran",71,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",XIV,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas",QUILOGRAMA LIQUIDO,1203,1,1
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,3023200,"Albacoras/atuns barbatana amarela, frescas/refrigerado, exceto filés",30232,"Albacoras ou atuns-de-barbatanas-amarelas, frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,9350,985,985
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,3023400,"Albacoras-bandolim (patudos) frescos, refrigerados",30234,"Albacoras-bandolim (patudos), frescos ou refrigerados, exceto fígado, ovas, sêmen, ou filés e outras carnes da posição 0304",302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,55676,5981,5981
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,12119090,"Outras plantas e partes, para perfumaria, medicina e semelhantes",121190,"Outras plantas, partes de plantas, sementes e frutos, frescos ou secos, mesmo cortados, triturados ou em pó, para uso em perfumaria, medicina ou como inseticidas, parasiticidas ou semelhantes",1211,"Plantas, partes de plantas, sementes e frutos, das espécies utilizadas principalmente em perfumaria, medicina ou como insecticidas, parasiticidas e semelhantes, frescos ou secos, mesmo cortados, triturados ou em pó",12,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,400,10,10
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,39219019,"Outras chapas estratificadas, reforçadas ou com suporte",392190,"Outras chapas, folhas, películas, tiras, lâminas, de plásticos",3921,"Outras chapas, folhas, películas, tiras e lâminas, de plástico",39,Plásticos e suas obras,VII,Plásticos e suas obras; Borracha e suas obras,QUILOGRAMA LIQUIDO,379,71,71
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,3038910,"Corvina (Micropogonias furnieri), congelada",30389,"Outros peixes, exceto fígados, ovas e sêmen",303,"Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,28575,3396,3396
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,3038990,"Outros peixes congelados, exceto filés, outras carnes,etc.",30389,"Outros peixes, exceto fígados, ovas e sêmen",303,"Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,121402,15238,15238
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,3061190,"Outras lagostas (Palinurus spp., Panulirus spp., Jasus spp.), congeladas, exceto as inteiras",30611,Lagostas congeladas,306,"Crustáceos, mesmo sem casca, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; crustáceos com casca, cozidos em água ou vapor, mesmo refrigerados, congelados, secos, salgados ou em salmoura; farinhas, pó e pellets de crustáceos, pr",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,164970,4350,4350
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,8013200,"Castanha de caju, fresca ou seca, sem casca",80132,"Castanha de caju, fresca ou seca, sem casca",801,"Cocos, castanha do Brasil e castanha de caju, frescos ou secos, mesmo sem casca ou pelados",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,237600,32660,32660
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,8045020,Mangas frescas ou secas,80450,"Goiabas, mangas e mangostões, frescos ou secos",804,"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,66752,70424,70424
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,17049020,"Caramelos, confeitos, dropes, pastilhas, e produtos semelhantes, sem cacau",170490,"Outros produtos de confeitaria, sem cacau",1704,Produtos de confeitaria sem cacau (incluído o chocolate branco),17,Açúcares e produtos de confeitaria,IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,1008509,552897,552897
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,25010020,Sal de mesa,250100,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",2501,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",25,"Sal; enxofre; terras e pedras; gesso, cal e cimento",V,Produtos minerais,QUILOGRAMA LIQUIDO,6156,27000,27000
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,25010090,"Outros tipos de sal, cloreto de sódio puro e água do mar",250100,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",2501,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",25,"Sal; enxofre; terras e pedras; gesso, cal e cimento",V,Produtos minerais,QUILOGRAMA LIQUIDO,6156,27000,27000
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,68029390,Outros granitos trabalhados de outro modo e suas obras,680293,Granitos trabalhados de outro modo e suas obras,6802,"Pedras de cantaria ou de construção (exceto de ardósia) trabalhadas e obras destas pedras, exceto as da posição 6801; cubos, pastilhas e artigos semelhantes, para mosaicos, de pedra natural (incluída a ardósia), mesmo com suporte; grânulos, fragmentos e",68,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",XIII,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras",QUILOGRAMA LIQUIDO,14274,16215,16215
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0317900 - ALF - FORTALEZA,68029990,"Outras pedras de cantaria, etc, trabalhadas de outro modo e obra",680299,Outras pedras de cantaria trabalhadas de outro modo e suas obras,6802,"Pedras de cantaria ou de construção (exceto de ardósia) trabalhadas e obras destas pedras, exceto as da posição 6801; cubos, pastilhas e artigos semelhantes, para mosaicos, de pedra natural (incluída a ardósia), mesmo com suporte; grânulos, fragmentos e",68,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",XIII,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras",QUILOGRAMA LIQUIDO,18269,9645,9645
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0420154 - IRF NATAL,27101911,Querosenes de aviação,271019,"Outros óleos de petróleo ou de minerais betuminosos e preparações, exceto desperdícios",2710,"Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, contendo, em peso, 70 % ou mais de óleos de petróleo ou de minerais betuminosos, os quais devem constituir o seu elemento",27,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",V,Produtos minerais,METRO CUBICO,93261,105078,132
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0517800 - ALF - SALVADOR,25010020,Sal de mesa,250100,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",2501,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",25,"Sal; enxofre; terras e pedras; gesso, cal e cimento",V,Produtos minerais,QUILOGRAMA LIQUIDO,6156,27000,27000
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO,17049020,"Caramelos, confeitos, dropes, pastilhas, e produtos semelhantes, sem cacau",170490,"Outros produtos de confeitaria, sem cacau",1704,Produtos de confeitaria sem cacau (incluído o chocolate branco),17,Açúcares e produtos de confeitaria,IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,107367,52005,52005
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO,68029390,Outros granitos trabalhados de outro modo e suas obras,680293,Granitos trabalhados de outro modo e suas obras,6802,"Pedras de cantaria ou de construção (exceto de ardósia) trabalhadas e obras destas pedras, exceto as da posição 6801; cubos, pastilhas e artigos semelhantes, para mosaicos, de pedra natural (incluída a ardósia), mesmo com suporte; grânulos, fragmentos e",68,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",XIII,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras",QUILOGRAMA LIQUIDO,195036,212682,212682
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO,68029990,"Outras pedras de cantaria, etc, trabalhadas de outro modo e obra",680299,Outras pedras de cantaria trabalhadas de outro modo e suas obras,6802,"Pedras de cantaria ou de construção (exceto de ardósia) trabalhadas e obras destas pedras, exceto as da posição 6801; cubos, pastilhas e artigos semelhantes, para mosaicos, de pedra natural (incluída a ardósia), mesmo com suporte; grânulos, fragmentos e",68,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",XIII,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras",QUILOGRAMA LIQUIDO,207574,87619,87619
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0817800 - PORTO DE SANTOS,5119999,"Outros produtos de origem animal, impróprios para alimentação humana",51199,"Outros produtos de origem animal, impróprios para alimentação humana; animais mortos",511,"Produtos de origem animal, não especificados nem compreendidos em outras posições; animais mortos dos Capítulos 1 ou 3, impróprios para alimentação humana",5,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,289030,18392,18392
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0817800 - PORTO DE SANTOS,68029390,Outros granitos trabalhados de outro modo e suas obras,680293,Granitos trabalhados de outro modo e suas obras,6802,"Pedras de cantaria ou de construção (exceto de ardósia) trabalhadas e obras destas pedras, exceto as da posição 6801; cubos, pastilhas e artigos semelhantes, para mosaicos, de pedra natural (incluída a ardósia), mesmo com suporte; grânulos, fragmentos e",68,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",XIII,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras",QUILOGRAMA LIQUIDO,18168,25635,25635
2024,10. Outubro,Rio Grande do Norte,Estados Unidos,América do Norte,MARITIMA,0817800 - PORTO DE SANTOS,68029990,"Outras pedras de cantaria, etc, trabalhadas de outro modo e obra",680299,Outras pedras de cantaria trabalhadas de outro modo e suas obras,6802,"Pedras de cantaria ou de construção (exceto de ardósia) trabalhadas e obras destas pedras, exceto as da posição 6801; cubos, pastilhas e artigos semelhantes, para mosaicos, de pedra natural (incluída a ardósia), mesmo com suporte; grânulos, fragmentos e",68,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",XIII,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras",QUILOGRAMA LIQUIDO,1,20,20
2024,10. Outubro,Rio Grande do Norte,França,Europa,AEREA,0317901 - IRF - AEROPORTO INTERNACIONAL PINTO MARTINS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,16085,13028,13028
2024,10. Outubro,Rio Grande do Norte,França,Europa,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,7765,5850,5850
2024,10. Outubro,Rio Grande do Norte,França,Europa,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,15647,12960,12960
2024,10. Outubro,Rio Grande do Norte,França,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,54046,66150,66150
2024,10. Outubro,Rio Grande do Norte,França,Europa,MARITIMA,0317900 - ALF - FORTALEZA,25251000,Mica em bruto ou clivada em folhas ou lamelas irregulares (splittings),252510,Mica em bruto ou clivada em folhas ou lamelas irregulares,2525,"Mica, incluída a mica clivada em lamelas irregulares (splittings); desperdícios de mica",25,"Sal; enxofre; terras e pedras; gesso, cal e cimento",V,Produtos minerais,QUILOGRAMA LIQUIDO,31372,44000,44000
2024,10. Outubro,Rio Grande do Norte,França,Europa,MARITIMA,0420154 - IRF NATAL,27101911,Querosenes de aviação,271019,"Outros óleos de petróleo ou de minerais betuminosos e preparações, exceto desperdícios",2710,"Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, contendo, em peso, 70 % ou mais de óleos de petróleo ou de minerais betuminosos, os quais devem constituir o seu elemento",27,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",V,Produtos minerais,METRO CUBICO,9616,9991,13
2024,10. Outubro,Rio Grande do Norte,França,Europa,MARITIMA,0817800 - PORTO DE SANTOS,85492900,"Outros desperdícios e resíduos do tipo utilizado principalmente para a recuperação de metais preciosos, não classificados em códigos anteriores",854929,"Outros resíduos e sucata elétrica e eletrônica, do tipo utilizado principalmente para a recuperação de metais preciosos, não classificados nos códigos anteriores  ",8549,"Desperdícios e resíduos, e sucata, elétricos e eletrônicos",85,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",XVI,"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios",QUILOGRAMA LIQUIDO,33656,19792,19792
2024,10. Outubro,Rio Grande do Norte,Guatemala,América Central e Caribe,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,52113900,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2, tintos",521139,"Outros tecidos de algodão tinto, com fibras sintéticas ou artificiais, contendo < 85% em peso de algodão, com peso > 200 g/m2",5211,"Tecidos de algodão, contendo menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,814,62,62
2024,10. Outubro,Rio Grande do Norte,Guatemala,América Central e Caribe,MARITIMA,0317900 - ALF - FORTALEZA,52093200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520932,"Tecido de algodão tinto, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,1953,343,343
2024,10. Outubro,Rio Grande do Norte,Guatemala,América Central e Caribe,MARITIMA,0317900 - ALF - FORTALEZA,52113900,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2, tintos",521139,"Outros tecidos de algodão tinto, com fibras sintéticas ou artificiais, contendo < 85% em peso de algodão, com peso > 200 g/m2",5211,"Tecidos de algodão, contendo menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,27764,3650,3650
2024,10. Outubro,Rio Grande do Norte,Guatemala,América Central e Caribe,MARITIMA,0817800 - PORTO DE SANTOS,52093200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520932,"Tecido de algodão tinto, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,32727,3987,3987
2024,10. Outubro,Rio Grande do Norte,Guatemala,América Central e Caribe,MARITIMA,0817800 - PORTO DE SANTOS,52113900,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2, tintos",521139,"Outros tecidos de algodão tinto, com fibras sintéticas ou artificiais, contendo < 85% em peso de algodão, com peso > 200 g/m2",5211,"Tecidos de algodão, contendo menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,18033,2142,2142
2024,10. Outubro,Rio Grande do Norte,Honduras,América Central e Caribe,MARITIMA,0317900 - ALF - FORTALEZA,52093200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520932,"Tecido de algodão tinto, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,111995,17984,17984
2024,10. Outubro,Rio Grande do Norte,Honduras,América Central e Caribe,MARITIMA,0420154 - IRF NATAL,25010011,"Sal marinho, a granel, sem agregados",250100,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",2501,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",25,"Sal; enxofre; terras e pedras; gesso, cal e cimento",V,Produtos minerais,QUILOGRAMA LIQUIDO,231136,11556780,11556780
2024,10. Outubro,Rio Grande do Norte,Honduras,América Central e Caribe,MARITIMA,0517800 - ALF - SALVADOR,52093200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520932,"Tecido de algodão tinto, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,20565,3340,3340
